person_id,distance_mi,time_Drive,cost_Drive,park_Drive,av_Drive,time_Carpool,cost_Carpool,park_Carpool,av_Carpool,time_TNC,cost_TNC,park_TNC,av_TNC,time_PublicTransit,cost_PublicTransit,park_PublicTransit,av_PublicTransit,time_Bike,cost_Bike,park_Bike,av_Bike,time_Walk,cost_Walk,park_Walk,av_Walk,time_ParkRide,cost_ParkRide,park_ParkRide,av_ParkRide,chosen_mode
289,4.17728924403389,11.301605080023114,1.0884737301669023,192.29228745270217,1,16.63942452171909,0.4798227262068119,96.14614372635108,1,17.40567822985174,11.155746521885044,0.0,1,30.36672442102398,2.4242901418579965,0.0,1,31.58459095684131,0.0,0.0,1,90.18414516948548,0.0,0.0,0,28.57949205109097,2.7567395725608748,36.17595945899198,1,PublicTransit
290,6.034923195878021,17.762182365365526,1.8856841348545232,114.69026377553006,1,24.115939334547033,0.7766430481324564,57.34513188776503,1,23.427305295267537,14.037447614198694,0.0,1,41.60635040218901,2.8929537567109582,0.0,1,40.469420102149414,0.0,0.0,0,129.25367213986303,0.0,0.0,0,38.483293493862014,3.8003850289899503,54.76211070686151,1,Carpool
291,7.267876780191044,24.36040155384926,2.2970861871741852,157.18790310982496,1,24.394435790703593,0.9795592663448006,78.59395155491248,1,24.923842127630778,17.32130228059679,0.0,1,48.681075622606656,2.648418429720835,0.0,1,52.84287350029544,0.0,0.0,0,138.50861376322464,0.0,0.0,0,39.47071050518706,2.667043070067001,3.135844148115271,1,PublicTransit
292,13.383413391685284,34.76012308944269,3.79048375967049,202.70541848937287,1,31.878174126174244,1.542055428064469,101.35270924468644,1,37.55435884079452,26.87888144149607,0.0,1,70.82318470100704,3.460162150796986,0.0,1,77.84035890034181,0.0,0.0,0,232.53033574695596,0.0,0.0,0,47.77264009647971,4.403479737803335,8.975472921388693,1,PublicTransit
293,4.912503795021298,16.978588352564426,1.4480173899527458,118.4605599428589,1,18.881627547220923,0.5554199601472218,59.23027997142945,1,18.165956626488942,11.461539168410754,0.0,1,31.8661472432458,2.7243188654694386,0.0,1,30.26354409756355,0.0,0.0,1,84.4063377380587,0.0,0.0,0,29.496056987347597,3.113190298708846,42.635996135188144,1,Bike
294,11.528281367591601,28.472774536599843,3.547197741485342,96.65741437498261,1,34.629323674564084,1.4172778884435542,48.328707187491304,1,27.373030552378548,21.763411725545872,0.0,1,54.01260098894184,3.240694759420074,0.0,1,65.82510737193935,0.0,0.0,0,254.88477435914993,0.0,0.0,0,53.672335532389425,3.4370456672746603,17.09202726712967,1,Drive
295,3.161252651588452,9.010582464620768,0.7978667382179054,74.06991060129931,1,12.61574423969584,0.4103371336484036,37.034955300649656,1,13.990131976529002,8.453921535074404,0.0,1,29.03162361443808,2.438253625183671,0.0,1,22.71566054711633,0.0,0.0,1,67.77737757369886,0.0,0.0,0,22.736056051265532,2.9609211052422078,24.3424323737452,1,Carpool
296,11.140053919916156,26.803246821864157,3.764844066796881,190.11608498538448,1,34.9458279847489,1.2590210860100852,95.05804249269224,1,30.292326664267428,22.339939396866217,0.0,1,58.09324248993065,3.249481319362803,0.0,1,72.71892200422845,0.0,0.0,0,251.33171562352456,0.0,0.0,0,42.070250230137354,3.9269169454465827,69.25045639635442,1,Drive
297,4.12025229847443,12.948638936364475,1.0877514006436917,121.3878660146724,1,16.933193108908046,0.4732390589774778,60.6939330073362,1,14.712810281953974,10.353175478896024,0.0,1,27.84772246057031,3.012634014070553,0.0,1,27.31235589955898,0.0,0.0,1,92.37180853147653,0.0,0.0,0,24.815171033108026,2.6869352963004074,30.39415177389482,1,Carpool
298,2.5184953559374517,8.276842742610091,0.7972010854375009,105.88419019716268,1,12.80290849045009,0.2994988083986508,52.94209509858134,1,11.762786087588927,6.790548186754443,0.0,1,20.550071578165355,2.6636637812922372,0.0,1,15.549050943320152,0.0,0.0,1,50.46281268636077,0.0,0.0,1,21.957078746302614,2.961927278453999,25.005683692903165,1,Walk
299,7.25819377165522,17.50325151340259,2.3322899372010517,117.81919559912944,1,24.330883100232853,0.8823322099564381,58.90959779956472,1,20.304385256576616,17.96399885581406,0.0,1,48.91882745265274,2.5735261325282544,0.0,1,39.22301897236141,0.0,0.0,0,144.53190790962265,0.0,0.0,0,39.617090405494714,3.439202837074197,56.139247976439876,1,Drive
300,6.499093240967708,16.84333064470716,1.8692114680567553,87.33802791982016,1,20.37022203243135,0.7801426594212665,43.66901395991008,1,21.5391910611778,20.173806917720835,0.0,1,40.56404852059347,2.458758391001735,0.0,1,43.05495937509155,0.0,0.0,0,145.65847111172016,0.0,0.0,0,34.48690744368461,3.3213405444333475,60.04247609122523,1,Carpool
301,6.0698798858342204,18.31752045106672,1.8289780567800842,181.8357809598719,1,24.72083707992078,0.7463306371649987,90.91789047993595,1,21.929688369721944,12.903658913075576,0.0,1,38.776008064459575,3.5856846988865323,0.0,1,46.23621577545786,0.0,0.0,0,119.27152236509016,0.0,0.0,0,31.129044711941813,3.4536755761425493,62.43545582627324,1,Drive
302,9.017454413996944,23.710407735045607,2.812940206761824,120.81559077065052,1,24.176913117706373,1.2469334269442536,60.40779538532526,1,26.074534086851212,23.218249805197143,0.0,1,48.04259474163905,2.6993987992347863,0.0,1,56.50363799737433,0.0,0.0,0,182.62567101314593,0.0,0.0,0,45.1445862943715,4.277524778154684,33.40132529337331,1,Drive
303,4.8982752590798,13.924976465327497,1.2874043951714242,197.42916169172517,1,17.342031896168514,0.5616034229594464,98.71458084586259,1,16.738293622505818,9.949119982263364,0.0,1,31.965284660372763,2.3054136069108,0.0,1,31.695482560740615,0.0,0.0,1,106.01171989436264,0.0,0.0,0,31.150521626151477,2.879530961246836,1.2418683270268216,1,TNC
304,1.7781877693251407,7.061772141472588,0.5150974070113227,45.16214649522517,1,9.765550027983352,0.19382861985783728,22.581073247612586,1,10.734386793579153,5.089794151151649,0.0,1,19.053823993763988,2.7265669307257583,0.0,1,11.886773193259,0.0,0.0,1,30.57625120602976,0.0,0.0,1,21.656094487220965,2.407844029882015,4.534640806936256,1,Bike
305,5.047208893170788,13.193586338143628,1.4778642465473626,198.85467810695204,1,16.421815158007227,0.7041334413588882,99.42733905347602,1,17.402000166839827,11.401110978915323,0.0,1,34.54453699090549,2.5691574683891805,0.0,1,26.953523535519235,0.0,0.0,1,108.62650154060717,0.0,0.0,0,30.10460556337334,3.447326697922111,35.54026597911517,1,Drive
306,3.842014809147001,12.262835680513769,1.027613703667539,152.94331663720772,1,15.717019242831412,0.608828118981089,76.47165831860386,1,16.037453797854134,9.064063988413356,0.0,1,28.712865448092263,2.7934932276280873,0.0,1,24.68001845200147,0.0,0.0,1,85.7723004872797,0.0,0.0,0,26.87489328409097,2.7483524956002428,48.12980870131349,1,PublicTransit
307,6.9096235909082235,16.574594205433332,2.2025552991736093,215.87865759379832,1,23.22844893094497,0.7254322777803698,107.93932879689916,1,20.223144410314475,15.76544378659372,0.0,1,42.347417520392234,2.647053791729528,0.0,1,53.309762546739464,0.0,0.0,0,144.3458066498179,0.0,0.0,0,40.18927543144939,3.5767137288878024,37.00521777739576,1,PublicTransit
308,3.315282254412965,11.375836761980871,0.8753117863545309,144.86391606657176,1,13.760383569398702,0.36713655923842853,72.43195803328588,1,11.7090181734948,8.000119482053604,0.0,1,27.193951068270383,2.292936766411333,0.0,1,23.87499063225035,0.0,0.0,1,71.7104876123868,0.0,0.0,0,25.096574418348276,3.7576203825979126,61.43145966198797,1,PublicTransit
309,4.300858346388968,11.024188108936173,1.1179203099316792,145.58715756641695,1,14.57581737625998,0.5887558629564905,72.79357878320847,1,14.35093626638777,11.749089582658584,0.0,1,33.65840188601689,2.820831661264294,0.0,1,28.650012579826402,0.0,0.0,1,81.11418817047084,0.0,0.0,0,27.297640376511605,3.2975112112544727,35.20833971088752,1,Carpool
310,1.6146301543922206,6.383718492783252,0.5240664395467675,53.345618072798295,1,9.04213794727912,0.22110364902771662,26.672809036399148,1,11.84824369450441,5.3648375906034795,0.0,1,17.44009567935676,3.463486604697553,0.0,1,11.163214606121942,0.0,0.0,1,29.799290971826796,0.0,0.0,1,18.193996412066287,3.084293064533751,11.3067844043653,1,Drive
311,2.074425720794704,6.490727543555053,0.5842474053862474,179.26004053179184,1,12.26710145421235,0.24602710813739018,89.63002026589592,1,11.741833715134495,6.3940564310269234,0.0,1,16.65138866577745,2.661098550031063,0.0,1,14.981865753552603,0.0,0.0,1,39.3401956801445,0.0,0.0,1,23.193042544403223,2.8010571548084227,68.4399301849476,1,PublicTransit
312,5.411409751662504,17.53231598126424,1.7566301813613239,209.00244538140666,1,20.874679888884668,0.6629713082397473,104.50122269070333,1,17.01486242296049,11.121663231419394,0.0,1,29.787425501940596,2.31675146964067,0.0,1,35.59513602451386,0.0,0.0,1,99.70067277497716,0.0,0.0,0,29.27510837004002,3.6003181343839477,64.06856711928495,1,TNC
313,1.9121015925982217,6.718966562395711,0.6411549515340028,136.9603177324,1,9.478978921101124,0.23816547326617582,68.4801588662,1,11.076413142973044,5.8199985399751455,0.0,1,20.16042948574931,2.0629408272060927,0.0,1,13.274807065771723,0.0,0.0,1,44.485439606994554,0.0,0.0,1,23.112898499352458,2.3197585779304277,2.4215322270815,1,PublicTransit
314,9.390837781602553,18.949033215981636,2.6794744216869613,211.4971036944773,1,27.13392891807514,1.1300324481003894,105.74855184723864,1,28.622214986341195,18.181121470368325,0.0,1,51.21106371208901,2.960619592335267,0.0,1,68.45062646068747,0.0,0.0,0,193.20487225041,0.0,0.0,0,36.36182982177636,3.5394554073144056,53.01653439104381,1,TNC
315,6.653710145863491,13.810265404060816,1.7945773824615932,71.74648815422373,1,21.08967244033441,0.7901138661904437,35.87324407711186,1,17.58792487625075,13.150327177292912,0.0,1,36.093556748957184,2.678278233960355,0.0,1,46.08660978373587,0.0,0.0,0,161.164265293396,0.0,0.0,0,33.77048597217208,3.4025862482529905,37.768098165362524,1,PublicTransit
316,7.185064146882892,19.82653843983524,2.180073072502026,201.6733056582346,1,31.703653455794004,0.8181899451429125,100.8366528291173,1,23.24051132931885,14.121509730340785,0.0,1,41.04555497603402,2.8184429272564433,0.0,1,46.22582805288784,0.0,0.0,0,144.53909137560228,0.0,0.0,0,42.57804137126422,3.2079216311829337,63.01962924928324,1,TNC
317,6.861322970946574,20.84703127895797,1.9454751938205832,172.05184726348705,1,24.11088291565232,0.8927784280137698,86.02592363174352,1,22.354594517070296,15.23283230060415,0.0,1,37.61891299208225,3.1157449380897537,0.0,1,35.93441435318048,0.0,0.0,0,127.70424555513848,0.0,0.0,0,47.18248133858627,3.3107213522638728,48.4632625181613,1,Drive
318,4.303692470794395,11.103500951502125,1.1938353892850049,199.889577961412,1,16.36971438324733,0.5248830884300224,99.944788980706,1,15.075739226018298,9.517974294815351,0.0,1,31.478914960563056,3.310924103692241,0.0,1,24.133767620011795,0.0,0.0,1,91.57963914492834,0.0,0.0,0,26.266770587401595,2.9846710757566446,19.741832460173146,1,Carpool
319,8.69359071305475,20.52737840000397,2.6089561807524846,186.0544455429217,1,27.458267822098932,1.0381764394249653,93.02722277146086,1,28.931111636827293,15.27952414789346,0.0,1,48.597414772089905,2.91812554896585,0.0,1,46.784359213371324,0.0,0.0,0,190.81449074703215,0.0,0.0,0,41.635456701602166,3.261969374295069,15.97008858791846,1,Drive
320,9.94579298481776,24.918676110866535,3.097238075838951,188.3647424627979,1,33.54610246538895,1.289446228862081,94.18237123139895,1,36.885076857243305,25.46534273435137,0.0,1,46.5830138367166,3.319663970069216,0.0,1,70.68599092683309,0.0,0.0,0,191.14245597864954,0.0,0.0,0,40.98594119904677,4.334769802120351,17.11992848927175,1,PublicTransit
321,2.0694963423232164,8.099141204057783,0.52480968187157,131.9878014475152,1,9.884001480050596,0.3008528125708985,65.9939007237576,1,11.9746502508784,5.751027811188197,0.0,1,19.572356646156738,2.9173036574898203,0.0,1,11.976482716436346,0.0,0.0,1,43.81593506581818,0.0,0.0,1,17.871491345241115,2.538200563089068,68.23248850252706,1,Drive
322,4.396018654768191,13.574391907894663,1.325929363339017,73.79873609521545,1,14.78096433702447,0.5457900025397374,36.89936804760772,1,16.195068053894122,13.077156950058962,0.0,1,28.66530560558651,2.229152476654636,0.0,1,28.52144279803814,0.0,0.0,1,80.34860056301527,0.0,0.0,0,26.329533367095138,3.0847639941364906,4.984358220480388,1,Drive
323,2.107007415245382,7.587456145284721,0.6572747875230132,116.06709449343869,1,10.499994141294081,0.2677103760853264,58.033547246719344,1,11.076133060632337,5.723961782236455,0.0,1,21.51473348214411,2.788249330160869,0.0,1,15.004426159207885,0.0,0.0,1,39.932138463603366,0.0,0.0,1,18.476564523854588,2.973068857582741,41.29098956474128,1,Walk
324,3.151954952554307,9.900051704694608,1.0065917988023618,167.27602149628575,1,12.573150851251048,0.41722595404842205,83.63801074814288,1,15.003220162517694,9.180788095738833,0.0,1,24.082828195084375,2.656350823146804,0.0,1,23.21486566927213,0.0,0.0,1,65.38153713298172,0.0,0.0,0,27.13008366535567,3.182825125981792,59.395963658377184,1,PublicTransit
325,10.20335079436989,26.34980423512855,2.3187683946785036,172.04469031947966,1,28.3210454463008,1.2141029250925293,86.02234515973983,1,29.618493036906504,21.353160598126088,0.0,1,52.24570132450357,3.1216301777242554,0.0,1,62.86324825995729,0.0,0.0,0,169.1506816685566,0.0,0.0,0,49.513710718175446,3.335585873213364,57.906473615873686,1,ParkRide
326,3.7429817312662776,9.360953981654047,1.229550908416832,53.36685725174928,1,15.013511763054645,0.4584491044432501,26.68342862587464,1,14.642103691888291,10.014570498231945,0.0,1,22.247706950450368,3.0431650474832166,0.0,1,24.32409993811117,0.0,0.0,1,81.2220298779657,0.0,0.0,0,27.39235103729556,3.6417271969723153,16.279830708906285,1,Carpool
327,3.4286473604263423,12.260302899723545,0.9621051977085033,66.41417442532047,1,13.450076353888484,0.3958863789419214,33.207087212660234,1,12.472163006875752,9.77995124029812,0.0,1,27.647593599610975,2.783530620751515,0.0,1,25.330246374797685,0.0,0.0,1,72.44578121838185,0.0,0.0,0,23.707683089358746,3.0863244776747543,17.26368764133375,1,Carpool
328,7.879804745654048,22.169645245073223,2.848114233499126,183.7602216150322,1,25.55946153854294,1.0086742034459208,91.8801108075161,1,26.55301417205594,16.171891483826304,0.0,1,47.46390290872781,2.860840546571398,0.0,1,52.57161362814511,0.0,0.0,0,153.8161008787593,0.0,0.0,0,40.30935842120852,3.4252886993592315,22.66981420940565,1,PublicTransit
329,11.437294772290114,29.191168755583988,3.9597212860668685,207.32313149887602,1,38.20584654636578,1.37823104002789,103.66156574943801,1,30.442281494540985,26.929264303798366,0.0,1,52.8880485438303,3.0489723397637314,0.0,1,64.31976907480735,0.0,0.0,0,280.4945742990735,0.0,0.0,0,47.97861104639947,4.137086338061303,47.26619817135914,1,Drive
330,3.417040205498061,8.946505316533838,0.9478592844099636,185.39586726500687,1,13.349731932966959,0.3759979830261146,92.69793363250344,1,16.579894172867533,9.795500242102136,0.0,1,26.54538042048648,2.9007483418278426,0.0,1,20.06789569619557,0.0,0.0,1,57.61990522713967,0.0,0.0,0,21.874943989271507,2.7787379603974203,53.67646081432394,1,PublicTransit
331,2.203356456003954,9.433584839660812,0.6604980971288933,159.13430572663032,1,10.549839287310519,0.3117601673582483,79.56715286331516,1,11.12180527253188,6.191979921279624,0.0,1,21.71779247361307,2.4520594147887023,0.0,1,13.092574503218781,0.0,0.0,1,48.13111336861406,0.0,0.0,1,28.18847264595983,2.586427995428569,38.917286434604804,1,PublicTransit
332,2.355256401942048,8.951673497664158,0.7846526683230748,52.45414058832212,1,13.589904003773434,0.3138614984323608,26.22707029416106,1,10.880136685775717,7.064319781935574,0.0,1,19.740417129987044,2.7363685299680682,0.0,1,16.21852140001167,0.0,0.0,1,45.470985848968226,0.0,0.0,1,24.293751429912337,2.982191378755952,15.735760320962214,1,Drive
333,1.7192318389991015,7.5872395674662085,0.5107285148076541,113.46602783057392,1,9.68115075917649,0.20136282374427839,56.73301391528696,1,11.22170675199768,5.550976844591569,0.0,1,20.672540671793396,2.9374223462411213,0.0,1,14.280873392880805,0.0,0.0,1,35.891028059829765,0.0,0.0,1,20.585320679046326,2.89466025673066,34.14471427582933,1,TNC
334,3.3019124141643954,10.00335416409628,1.074856962325699,110.62896249205541,1,14.147463254841217,0.37339056495805456,55.314481246027704,1,12.178565567497047,10.021765081598335,0.0,1,25.666934252842573,2.5199659995307315,0.0,1,19.75421659915434,0.0,0.0,1,74.34070861462327,0.0,0.0,0,24.32076662217357,3.107187423232581,58.266377679712825,1,Carpool
335,3.289875234178957,9.399124164343636,0.8343677200623925,219.41334329646958,1,14.210565286569643,0.3904021607687313,109.70667164823479,1,12.113320357573523,9.698505578294228,0.0,1,24.88344043427988,2.845458701791761,0.0,1,23.528531574492444,0.0,0.0,1,60.975140586876165,0.0,0.0,0,30.153163388196727,2.449523186127508,10.48833370063935,1,PublicTransit
336,1.4733557639079142,6.315996201727228,0.45895872206232613,158.4490860011586,1,8.071804732081988,0.2003246192405094,79.2245430005793,1,10.518981161854514,5.611138086790605,0.0,1,16.905675694546716,2.7557329554597767,0.0,1,11.240041918653642,0.0,0.0,1,29.18837649368838,0.0,0.0,1,16.35550466469409,2.450348472549785,30.64185028676173,1,Walk
337,2.962840858570653,10.803956668239481,0.9566042355706479,219.95512248085902,1,13.837189107292886,0.35524097117970266,109.97756124042951,1,13.277164502417971,8.54336109250224,0.0,1,24.71586063834066,2.6414948552736766,0.0,1,18.697939010739766,0.0,0.0,1,66.91917398663554,0.0,0.0,1,25.31850617597991,2.8807459745171613,69.28675171130844,1,Bike
338,2.750842309570714,9.848349776341951,0.8663683661502078,207.872636417747,1,12.014186508393388,0.3384579244377861,103.9363182088735,1,13.95007461228551,7.78066598147218,0.0,1,20.994392079485852,3.320850296589449,0.0,1,20.470532862371318,0.0,0.0,1,57.89574807317665,0.0,0.0,1,19.861353137872438,2.7132440839074694,66.85738524937551,1,Bike
339,6.905721252418326,16.652322615637086,2.2125925375632285,61.785793254215385,1,27.005171575194925,0.9486030413330692,30.892896627107692,1,24.203060502206824,13.082041283028207,0.0,1,40.448593099917254,2.5236813694104896,0.0,1,38.11332405184829,0.0,0.0,0,151.01394092282538,0.0,0.0,0,41.13449268008947,3.6048922782847583,38.331380013483944,1,Carpool
340,4.050150268089554,11.429039749691935,1.1431850399786272,97.31885168978286,1,14.558621656955319,0.5502907038868392,48.65942584489143,1,15.857908320235877,10.157596496586494,0.0,1,30.1602584510174,2.4717841684229325,0.0,1,27.439897832197435,0.0,0.0,1,84.22802691836277,0.0,0.0,0,24.226661682975145,2.5880597940787973,23.993389408069895,1,ParkRide
341,3.7164324387286216,11.019077184857407,1.0080409767869358,188.12880629833995,1,13.174574574017122,0.4612988944760692,94.06440314916998,1,14.006062386736685,6.9246089645174145,0.0,1,24.19394689350254,2.6778640802978897,0.0,1,25.12839012406854,0.0,0.0,1,75.66983639545695,0.0,0.0,0,30.511839713249785,2.6929119954451,38.512369393160206,1,PublicTransit
342,6.061037801815654,14.419454352059534,1.489489232866086,171.98902706100404,1,18.163143847016116,0.7126941684850389,85.99451353050202,1,20.548405070277227,13.468470961128755,0.0,1,40.35086543885106,2.8396103165838618,0.0,1,41.85230993683121,0.0,0.0,0,118.35302010700386,0.0,0.0,0,35.30745625768314,3.424996963325655,40.54847670010989,1,Drive
343,4.272639396488728,12.687762084753295,1.208704037635963,192.32572469060634,1,15.260976221157819,0.49188594751612835,96.16286234530317,1,16.922195268836504,11.09875805306996,0.0,1,30.489213005855873,2.716087414369923,0.0,1,25.087595409336544,0.0,0.0,1,90.01407214898593,0.0,0.0,0,27.147398074412546,3.5150806813287465,52.41488971146284,1,Drive
344,3.9510133329001054,9.785460311392404,1.1031136527922174,180.4502263581016,1,13.324130716542427,0.44609377643452863,90.2251131790508,1,15.77480526942861,9.674564739199727,0.0,1,27.450242307747907,3.04016991540452,0.0,1,25.74218994179664,0.0,0.0,1,84.11224441256982,0.0,0.0,0,25.268453991102678,2.857363478775768,20.41521181392754,1,Drive
345,4.976912648698316,11.48577721026277,1.444399236817955,50.34149524039681,1,14.972119107060678,0.5624397971918627,25.170747620198405,1,21.415855219933174,10.674191453284328,0.0,1,28.406750496244584,2.5666315753710394,0.0,1,34.42514691174779,0.0,0.0,1,98.09919511647361,0.0,0.0,0,30.57782076403605,3.1237623857094774,47.44284997620549,1,Drive
346,3.7653878623381294,9.892511893074081,1.1084212244746567,112.18908442037898,1,15.843480945381097,0.45484602189739265,56.09454221018949,1,14.00475263225694,10.101606211798142,0.0,1,24.162477998562927,2.618781246330358,0.0,1,20.059912008472168,0.0,0.0,1,67.82754399016252,0.0,0.0,0,25.019540894272694,3.176517849303231,59.05042456988542,1,Carpool
347,3.626785846916508,10.441518462182747,1.0836114025979273,166.30197746980272,1,16.183879398868168,0.38382249769009663,83.15098873490136,1,14.496554282588807,8.244861016509782,0.0,1,27.63993523033236,2.510971772637979,0.0,1,18.934873874687057,0.0,0.0,1,82.4681343028389,0.0,0.0,0,23.092187227826226,2.5846418715191097,48.24263181900144,1,TNC
348,3.147692980796417,8.743014842504214,0.912009639529833,101.03849991998737,1,15.307787809993421,0.3340574028061104,50.51924995999369,1,13.453658375251539,7.7781547648871765,0.0,1,22.580199272104483,3.16567436960646,0.0,1,19.19912753117924,0.0,0.0,1,59.697607970597154,0.0,0.0,0,22.26088046325904,3.023794738925552,21.219975557250272,1,Carpool
349,2.3437314047557143,8.568129418334221,0.616552347756826,80.94718817151372,1,10.743289197760918,0.35382307499292603,40.47359408575686,1,12.966721034346667,6.606591147578375,0.0,1,19.538350219868587,2.4151993327078296,0.0,1,18.149145873506075,0.0,0.0,1,52.66503253089112,0.0,0.0,1,23.531583317960873,2.511590753015054,38.820580598847556,1,Carpool
350,10.080331250821457,26.50249206466749,3.037032357924122,77.82451925684012,1,28.868174283005143,1.2214180651118034,38.91225962842006,1,28.33696012346441,21.568203248738737,0.0,1,57.6714885401486,2.8102357496921484,0.0,1,44.914453028765905,0.0,0.0,0,188.03121437047687,0.0,0.0,0,38.89970868961078,4.021403528209006,31.851692033702815,1,Carpool
351,1.4159612003097428,6.002120027067902,0.4467910528664585,213.20717782814023,1,10.24075943124103,0.1414484399347825,106.60358891407012,1,9.481916260169935,6.982676664996895,0.0,1,20.454757446915252,3.3221491647184864,0.0,1,9.688455836839074,0.0,0.0,1,26.2726649087996,0.0,0.0,1,19.067312467129845,3.3500782794934216,54.0013467477213,1,TNC
352,6.646278247663504,16.04280330999326,1.8837726672393629,94.39139803886472,1,19.699800731073505,0.7952403354137252,47.19569901943236,1,24.444397444315367,16.958632193799772,0.0,1,38.37547054182782,3.09057564853042,0.0,1,43.48355996224761,0.0,0.0,0,132.23615809098473,0.0,0.0,0,34.380179623632365,3.412168874531463,20.012083907927078,1,Carpool
353,2.521580359161884,7.925551600764937,0.7825733479710677,210.16956924580984,1,11.364205688723251,0.28843110314730414,105.08478462290492,1,12.355015854676784,6.2765830515940495,0.0,1,22.180517288219285,2.327213988283656,0.0,1,17.08710997102056,0.0,0.0,1,57.24570558483403,0.0,0.0,1,24.402507051130453,2.896336700896832,23.107372031310735,1,ParkRide
354,3.784757513990055,12.748283788104228,1.1121357403063143,137.8508688558793,1,11.938533109955584,0.3995426792645566,68.92543442793965,1,16.869252981933226,10.152064403947119,0.0,1,28.191221827493987,2.593162849729774,0.0,1,23.183534837177383,0.0,0.0,1,74.70862639410826,0.0,0.0,0,27.49871098684134,3.1425981509524226,62.87173520690454,1,Carpool
355,4.662302780770275,14.142524740747744,1.4179430333988146,191.29766486376755,1,14.342115411151198,0.5090585638498,95.64883243188378,1,15.001588302635128,11.583741768223547,0.0,1,32.606900116186424,3.254916108382611,0.0,1,25.377319764292302,0.0,0.0,1,85.96559709453435,0.0,0.0,0,27.91390900615906,3.25750466089615,67.64967517137414,1,PublicTransit
356,11.172179142050474,28.041610016447237,3.12826536803434,198.32805039094174,1,35.637098683734834,1.3183417127815136,99.16402519547087,1,28.48779169249791,23.798763864545737,0.0,1,49.69017355081525,2.9946973270095394,0.0,1,70.92404483799662,0.0,0.0,0,218.47975781528515,0.0,0.0,0,47.59527687247429,4.490289944501069,13.884988958423337,1,PublicTransit
357,9.35809122638297,24.72274456021981,3.248192417247717,52.68214840423655,1,26.316396108605325,1.1081257238425875,26.341074202118275,1,27.78849204145372,18.439577487776216,0.0,1,43.73473259103508,3.013758612280754,0.0,1,53.976094033797516,0.0,0.0,0,198.6416361955002,0.0,0.0,0,41.40204376526209,3.30328009391949,31.5914780382664,1,Drive
358,4.045815910951316,11.134079496040817,1.404061169232993,150.89376670439998,1,13.932708640634592,0.47886081682149284,75.44688335219999,1,16.045089146806962,9.227246384502648,0.0,1,29.949175594174424,2.9196571423886106,0.0,1,27.86909660653474,0.0,0.0,1,74.62093912847631,0.0,0.0,0,27.366831317174665,2.7588503007332186,58.30955264105312,1,Drive
359,3.0755845707450002,9.193338433537729,0.9812291125772343,128.74616462837028,1,13.214765476971307,0.37003330242354215,64.37308231418514,1,13.551613271547236,8.09449389531395,0.0,1,29.55711807347265,3.273276820018816,0.0,1,22.475490405439242,0.0,0.0,1,58.917905377288434,0.0,0.0,0,24.69996305504046,2.6328222247211124,57.32171484882312,1,Drive
360,7.794771623014334,19.66530839185041,2.1859646041072436,196.59149821177107,1,22.795152615198113,0.9650568180824919,98.29574910588553,1,23.432577628978464,17.0243048780324,0.0,1,39.18144427078336,2.744379026347475,0.0,1,54.247929329302266,0.0,0.0,0,148.56444499750205,0.0,0.0,0,33.83111361089481,3.3236950485636054,62.737160203232094,1,Carpool
361,15.199096685503939,43.209796213734016,4.634415192902693,68.76205136978434,1,46.47247968358391,1.8094288437131085,34.38102568489217,1,37.882422878966544,25.018584919279977,0.0,1,66.73062576460893,3.115489720519888,0.0,1,90.70001978144155,0.0,0.0,0,324.21865530828813,0.0,0.0,0,68.16425087773509,4.3669488639528,46.73336362421345,1,Drive
362,5.2828906189643146,13.52375565082756,1.4521727521954035,102.41312161001774,1,21.801832720454993,0.6544011903066456,51.20656080500887,1,18.367744559605256,13.570473189407581,0.0,1,32.78418732609908,2.584219725023494,0.0,1,38.39782530063453,0.0,0.0,1,97.36423970016055,0.0,0.0,0,25.612039876815263,3.118588928992408,47.782901160254795,1,Drive
363,11.326933264974002,26.66997961795417,3.716548310882795,80.33016982858055,1,29.59897501939747,1.2692842268823703,40.165084914290276,1,29.31447741348002,24.719621927896213,0.0,1,57.07068578073315,2.9118242005503867,0.0,1,83.67273930121262,0.0,0.0,0,213.34230464149167,0.0,0.0,0,54.306965925585494,3.6719737264217827,25.348859390870892,1,Drive
364,5.152237112813047,15.412926472205344,1.706246371880647,120.87582182303424,1,19.354505950306223,0.629428816884785,60.43791091151712,1,17.964323687830152,10.971143421717908,0.0,1,30.559600613413497,2.887544387662049,0.0,1,33.27819474112367,0.0,0.0,1,104.98139942637115,0.0,0.0,0,25.758712381669653,2.7006804510328744,3.621592319439407,1,Drive
365,3.8367464482645435,10.64422972450952,1.1510069536787273,214.91519984966496,1,17.673205770052153,0.46756651169193664,107.45759992483248,1,15.650673180700625,8.08038208703292,0.0,1,23.262462422076663,2.454846167105373,0.0,1,30.532546436370716,0.0,0.0,1,85.48535591713332,0.0,0.0,0,24.596685427614602,3.685228067480645,49.33043865215932,1,Carpool
366,9.782934965114585,24.606357068378482,2.430806614630521,193.2296013938772,1,30.78228460252143,1.115613484163446,96.6148006969386,1,26.911839912616006,18.43885713927937,0.0,1,45.446285100913116,2.857887942130705,0.0,1,48.662376703993935,0.0,0.0,0,173.84273204554805,0.0,0.0,0,54.11089286803329,3.862728313015739,65.78986189071986,1,PublicTransit
